Code,Name,Market,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
321550,티움바이오,KOSDAQ,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",2019-11-22,12월,김훈택,http://www.tiumbio.com,경기도
091810,티웨이항공,KOSPI,항공 여객 운송업,저가 항공운송,2018-08-01,12월,이상윤,http://www.twayair.com,대구광역시
004870,티웨이홀딩스,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1977-06-30,12월,서종대,http://www.twayholdings.com,서울특별시
425040,티이엠씨,KOSDAQ,기초 화학물질 제조업,반도체용 특수가스,2023-01-19,12월,유원양,http://temc.co.kr/,충청북도
241790,티이엠씨씨엔에스,KOSDAQ,특수 목적용 기계 제조업,"반도체 케미칼 및 특수가스, 반도체 장비",2016-12-01,12월,이동준,http://	http://www.oceanbridge.co.kr,경기도
022220,티케이지애강,KOSDAQ,플라스틱제품 제조업,"PB/CPVC 파이프, 연결구",2006-04-11,12월,서정환,http://www.jsak.co.kr,충청북도
104480,티케이케미칼,KOSDAQ,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,박근숙,http://www.tkchemi.co.kr,대구광역시
081150,티플랙스,KOSDAQ,1차 비철금속 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,"김영국, 김태섭 각자대표이사",http://www.tplex.co.kr,경기도
130740,티피씨글로벌,KOSDAQ,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",2011-02-08,12월,이정훈,,경상북도
217880,틸론,KONEX,소프트웨어 개발 및 공급업,"가상화 솔루션(D,A,V,E,I,T Solution) 및 ecloud.com",2015-05-28,12월,최백준,http://www.tilon.com,서울특별시
084730,팅크웨어,KOSDAQ,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,http://www.thinkware.co.kr,경기도
440110,파두,KOSDAQ,반도체 제조업,SSD 컨트롤러,2023-08-07,12월,"이지효,남이현",http://www.fadu.io/,서울특별시
034230,파라다이스,KOSPI,유원지 및 기타 오락관련 서비스업,"카지노, 호텔, 복합리조트",2024-06-24,12월,최종환,http://www.paradise.co.kr/ko/main,서울특별시
288330,파라택시스코리아,KOSDAQ,기초 의약물질 제조업,"펠리노-1 단백질 저해제, 오토택신 저해제",2019-12-20,12월,Andrew Kim,http://www.bridgebiorx.com,경기도
033540,파라텍,KOSDAQ,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,박선기,http://www.paratech.co.kr,충청남도
388870,파로스아이바이오,KOSDAQ,자연과학 및 공학 연구개발업,PHI-101 급성골수성백혈병 치료제 및 재발성난소암 치료제,2023-07-27,12월,윤정혁,http://www.pharosibio.com/,경기도
043200,파루,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도
214450,파마리서치,KOSDAQ GLOBAL,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,손지훈,http://pharmaresearch.co.kr,강원특별자치도
217950,파마리서치바이오,KONEX,의약품 제조업,"메디컬 에스테틱, 생물학적 제재",2015-11-05,12월,"백승걸, 원치엽 (각자대표)",http://www.pr-bio.co.kr,강원특별자치도
208340,파멥신,KOSDAQ,의약품 제조업,항체치료제,2018-11-21,12월,심주엽,http://www.pharmabcine.com/,대전광역시
005690,파미셀,KOSPI,기초 의약물질 제조업,"줄기세포치료제,화장품",1988-05-20,12월,김현수,http://www.pharmicell.com,서울특별시
177830,파버나인,KOSDAQ,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",2014-08-04,12월,이제훈,http://www.pavonine.net,인천광역시
037070,파세코,KOSDAQ,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도
150900,파수,KOSDAQ,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시
037030,파워넷,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,2018-06-07,12월,"김상우, 이돈주(각자대표)",http://www.gopowernet.com,서울특별시
047310,파워로직스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 보호회로 및 배터리팩, 카메라모듈",2003-07-25,12월,장동훈,http://www.powerlogics.co.kr,충청북도
266870,파워풀엑스,KONEX,기타 화학제품 제조업,플렉스파워 리커버리크림,2017-04-24,12월,박인철,http://www.flexpower.co.kr,서울특별시
368770,파이버프로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",광섬유 관성센서 및 관성 측정장치,2021-01-21,12월,고연완,http://www.fiberpro.com,대전광역시
170790,파이오링크,KOSDAQ,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시
049120,파인디앤씨,KOSDAQ,전자부품 제조업,"CHASSIS , 금형",2001-07-26,12월,"홍성천,김종찬(각자대표)",http://www.finednc.co.kr,충청남도
038950,파인디지털,KOSDAQ,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000-05-04,12월,김용훈,http://www.finedigital.com,경기도
387570,파인메딕스,KOSDAQ,의료용 기기 제조업,"인젝터, 스네어, 나이프, 포셉 등 내시경용 시술기구",2024-12-26,12월,전성우,,대구광역시
441270,파인엠텍,KOSDAQ,전자부품 제조업,IT부품,2022-10-07,12월,이재규,http://www.finemtec.com,경기도
106240,파인테크닉스,KOSDAQ,전구 및 조명장치 제조업,LED조명기기,2009-03-16,12월,김근우,http://www.finetechnix.com,경기도
131760,파인텍,KOSDAQ,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,,경기도
065690,파커스,KOSDAQ,고무제품 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체",2002-07-16,12월,박창식,http://www.xleds.co.kr,충청남도
140860,파크시스템스,KOSDAQ GLOBAL,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도
091700,파트론,KOSDAQ GLOBAL,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",2006-12-13,12월,"Kim Jong-koo, Kim Won-keun",http://www.partron.co.kr,경기도
202960,판도라티비,KONEX,소프트웨어 개발 및 공급업,"판도라TV, KM 플레이어",2014-08-11,12월,김경익,http://www.pandora.tv,경기도
032800,판타지오,KOSDAQ,창작 및 예술관련 서비스업,서비스,1997-06-26,06월,신영진,http://www.fantagio.kr,서울특별시
318010,팜스빌,KOSDAQ,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,2019-10-22,12월,이병욱,http://www.pharmsville.com,서울특별시
036580,팜스코,KOSPI,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",1999-10-25,12월,김남욱,http://www.farmsco.com,경기도
027710,팜스토리,KOSDAQ,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,"편명식, 배수한(각자대표)",http://www.dodrambnf.co.kr,서울특별시
004720,팜젠사이언스,KOSPI,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도
266350,팡스카이,KONEX,소프트웨어 개발 및 공급업,게임 개발 및 리퍼블리싱,2024-06-28,12월,이병진(단독대표이사),http://www.panggame.com/,서울특별시
225590,패션플랫폼,KOSDAQ,봉제의복 제조업,여성복,2015-10-05,12월,박원희,http://fashion-platform.co.kr,서울특별시
054300,팬스타엔터프라이즈,KOSDAQ,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 권재근",http://www.heshbon.com,부산광역시
068050,팬엔터테인먼트,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시
028670,팬오션,KOSPI,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시
222110,팬젠,KOSDAQ,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",2016-03-11,12월,윤재승,http://www.pangen.com,경기도
271830,팸텍,KOSDAQ,특수 목적용 기계 제조업,"카메라모듈 검사장비, 반도체 검사장비",2023-05-23,12월,김재웅,http://www.pamtek.com/,경기도
010820,퍼스텍,KOSPI,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1989-05-10,12월,손경석,http://www.firsteccom.co.kr,경상남도
016800,퍼시스,KOSPI,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",1996-12-24,12월,"배상돈,박광호",http://www.fursys.co.kr,서울특별시
263750,펄어비스,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,허진영,http://www.pearlabyss.com,경기도
251970,펌텍코리아,KOSDAQ,플라스틱제품 제조업,화장품 용기,2019-07-04,12월,"이재신, 이도훈",http://www.pum-tech.co.kr,인천광역시
001020,페이퍼코리아,KOSPI,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매",1976-06-26,12월,문성운,http://www.papercorea.co.kr,전북특별자치도
327610,펨토바이오메드,KONEX,의료용 기기 제조업,CellShot 플랫폼 / CellShot 기반 항암백신치료 제품군 / CellShot 기반 자가면역질환치료 제품군 / CellShot 기반 바이오의약품 생산세포주 제품군,2019-07-10,12월,이상현 (단독대표),http://www.femtobiomed.com,경기도
168360,펨트론,KOSDAQ,특수 목적용 기계 제조업,3D 정밀측정 검사장비,2022-11-24,12월,유영웅,http://www.pemtron.com,서울특별시
087010,펩트론,KOSDAQ,기초 의약물질 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시
090080,평화산업,KOSPI,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",2006-06-02,12월,"황순용, 김주영",http://www.ph.co.kr,대구광역시
010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,지주회사,1986-03-31,12월,"황순용, 김주영",http://www.phhc.co.kr,대구광역시
064800,포니링크,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",의류제품,2002-08-22,12월,황정일,http://www.gemvaxlink.com,서울특별시
119500,포메탈,KOSDAQ,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도
389140,포바이포,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고영화 및 비디오물 제작업,2022-04-28,12월,윤준호,http://4by4inc.com,서울특별시
105760,포스뱅크,KOSDAQ,일반 목적용 기계 제조업,"POS 단말기, KIOSK 단말기",2024-01-29,12월,은동욱,http://www.posbank.com/,서울특별시
022100,포스코DX,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",EIC 자동화 엔지니어링 및 IT서비스,2024-01-02,12월,심민석,http://www.poscodx.com/kor/,경상북도
058430,포스코스틸리온,KOSPI,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",2002-08-16,12월,대표이사 사장 천시열,http://www.poscocnc.com,경상북도
009520,포스코엠텍,KOSDAQ GLOBAL,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,Kim Jin-bo,http://www.poscomtech.com,경상북도
047050,포스코인터내셔널,KOSPI,상품 중개업,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",2001-03-23,12월,대표이사 사장 이계인,http://www.poscointl.com,서울특별시
003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,"내화물, 생석회, 음극재 및 양극재",2019-05-29,12월,엄기천,http://www.poscofuturem.com,경상북도
189690,포시에스,KOSDAQ,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,"박미경, 조종민",http://www.forcs.com,서울특별시
318020,포인트모바일,KOSDAQ,컴퓨터 및 주변장치 제조업,산업용 PDA,2020-12-03,12월,이철환,http://pointmobile.com,서울특별시
256630,포인트엔지니어링,KOSDAQ,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,2017-05-02,12월,"안범모, 강대현",http://www.pointeng.co.kr,충청남도
331380,포커스에이아이,KOSDAQ,영상 및 음향기기 제조업,영상저장장치 및 카메라,2019-10-02,12월,"김대중, 박철웅 (각자 대표이사)",http://www.focusai.co.kr,경기도
208710,포톤,KOSDAQ,전자부품 제조업,모바일용 카메라모듈 부품외,2014-12-24,12월,김정욱,http://www.biologdevice.com,경기도
472850,폰드그룹,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업","의류(언더웨어, 의복, 잡화, 코스메틱 등)",2024-02-02,12월,임종민 / 김유진,http://www.pond-group.co.kr,서울특별시
039980,폴라리스AI,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","TRS통신, Kipling Bag외",2002-08-13,12월,지준경,http://www.polarisai.co.kr/,서울특별시
041910,폴라리스AI파마,KOSDAQ,의약품 제조업,원료의약품,2004-02-06,12월,김영관,http://www.polarisaipharma.com,경기도
234100,폴라리스세원,KOSDAQ,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,김영관,http://www.polaris-sewon.com,경기도
041020,폴라리스오피스,KOSDAQ,소프트웨어 개발 및 공급업,시스템 소프트웨어,2005-10-28,12월,지준경,http://www.polarisofficecorp.com,서울특별시
114630,폴라리스우노,KOSDAQ,화학섬유 제조업,"PVC가발사, 난연고열사",2010-01-15,12월,최용성,http://www.unon.co.kr,전북특별자치도
290720,푸드나무,KOSDAQ,무점포 소매업,,2018-10-04,12월,김도형,http://www.foodnamoo.com,서울특별시
005670,푸드웰,KOSDAQ,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",1993-12-07,12월,"성민겸, 최영길(각자대표)",http://www.foodwell.com,대구광역시
094940,푸른기술,KOSDAQ,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시
057880,푸른소나무,KOSDAQ,비거주 복지시설 운영업,의료기기,2003-12-29,12월,장석열,http://www.philosyshealthcare.co.kr,경기도
007330,푸른저축은행,KOSDAQ,은행 및 저축기관,대출이자,1993-12-07,12월,송명구 (단독대표),http://www.prsb.co.kr,서울특별시
017810,풀무원,KOSPI,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",1995-10-05,12월,이우봉,http://www.pulmuone.co.kr,충청북도
093380,풍강,KOSDAQ,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도
023900,풍국주정,KOSDAQ,알코올음료 제조업,발효주정,1994-11-23,12월,"이한용, 김규호(각자 대표이사)",http://www.pungguk.com,대구광역시
103140,풍산,KOSPI,1차 비철금속 제조업,,2008-07-30,12월,"류진, 박우동",http://www.poongsan.co.kr,경기도
005810,풍산홀딩스,KOSPI,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",1988-07-28,12월,박우동,http://www.poongsanhc.co.kr,인천광역시
371950,풍원정밀,KOSDAQ,전자부품 제조업,OLED 증착용 Metal Mask,2022-02-28,12월,유명훈,http://poongwon.com,경기도
370090,퓨런티어,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전장카메라모듈장비, 모바일카메라모듈장비, PC및 광원",2022-02-23,12월,오상근,http://www.furonteer.com,경기도
